quadkey,latitude,longitude,rwi,error
12033331223220,42.0574497,43.7805176,0.162,0.379
12033330212033,42.3666611,42.6159668,-0.127,0.368
12033330203211,42.3504246,42.4401855,0.905,0.384
12033333020101,41.7631169,43.7145996,-0.093,0.294
12033333123130,41.5990125,44.6154785,-0.417,0.409
12033332000110,42.0248131,42.3303223,-0.240,0.376
12033333022220,41.5332536,43.6047363,0.140,0.373
12122222120120,41.7303295,45.8020020,0.812,0.393
12033332311233,41.3850514,43.4948730,0.835,0.401
12033330300011,42.5449861,42.9675293,0.218,0.316
12033332120230,41.6647045,42.9455566,-0.063,0.381
12033321302013,42.3991216,41.5612793,0.213,0.481
12122222031010,41.7631169,45.5822754,-0.286,0.306
12033321121033,42.7550790,41.7370605,-0.144,0.397
12033332000001,42.0248131,42.2204590,0.410,0.377
12122222123031,41.5990125,45.9558105,0.670,0.375
12033321130313,42.7228032,42.0007324,0.200,0.360
12033323112230,41.7958876,41.8908691,0.323,0.374
12122222130221,41.6647045,46.0876465,-0.706,0.368
12033331123132,42.6258751,44.6154785,0.426,0.446
12122220223310,42.0900695,45.3186035,0.029,0.386
12122222030300,41.6975254,45.4504395,0.075,0.350
12033321311300,42.4801994,42.1105957,0.380,0.370
12033321312100,42.4153456,41.9348145,0.369,0.385
12033333202201,41.3025706,43.6267090,0.845,0.401
12033321031012,42.7873380,41.3635254,0.254,0.387
12033332311130,41.4674278,43.5607910,0.658,0.450
12033332111230,41.9268027,43.4729004,0.486,0.370
12033330231003,42.2691790,42.7478027,-0.001,0.403
12033321123200,42.6097057,41.6711426,-0.123,0.341
12122222001001,42.0248131,45.2087402,1.112,0.345
12033302332313,43.1090035,40.5944824,1.192,0.509
12033330320330,42.1878285,43.0334473,0.034,0.384
12033321312203,42.3341839,41.8688965,0.145,0.384
12122222200120,41.4674278,45.0988770,0.611,0.414
12033302332131,43.1571083,40.5944824,-0.130,0.515
12033330203212,42.3341839,42.4182129,1.314,0.346
12033330033220,42.5773543,42.7258301,0.421,0.370
12033321013031,42.9001121,41.3854980,-0.221,0.385
12033332000030,41.9921597,42.2424316,0.375,0.373
12033330223221,42.0574497,42.3962402,0.234,0.384
12033331232313,42.0737617,44.1101074,0.580,0.383
12033330032131,42.6420403,42.7038574,-0.011,0.307
12033331232103,42.1389679,44.0661621,0.311,0.359
12033330202121,42.3828935,42.3083496,-0.160,0.371
12033330221303,42.2041070,42.4841309,-0.204,0.378
12033333000022,41.9758267,43.6047363,0.265,0.411
12033330330331,42.1878285,43.4069824,-0.491,0.346
12033333111302,41.9431482,44.9230957,0.079,0.366
12033321133003,42.6582013,42.0446777,0.403,0.360
12122222303121,41.3355755,45.9997559,-0.238,0.358
12033333112223,41.7795043,44.6813965,0.676,0.413
12033321303010,42.4153456,41.7150879,0.485,0.389
12033330010012,43.0448049,42.5939941,0.004,0.353
12122222003033,41.8450121,45.2526855,-0.297,0.410
12033321310020,42.5126012,41.8469238,1.040,0.367
12122222103323,41.7795043,45.9997559,-0.073,0.378
12033321311211,42.4801994,42.0886230,0.104,0.392
12033333103001,41.8940990,44.5056152,0.353,0.397
12033332111011,42.0248131,43.4948730,-0.051,0.366
12122222112310,41.8286415,46.1975098,0.173,0.380
12033302302023,43.3970647,40.1110840,-0.111,0.387
12122222120220,41.6647045,45.7141113,0.234,0.376
12033330330312,42.2041070,43.3850098,0.139,0.410
12033302332123,43.1410776,40.5505371,0.893,0.423
12033321102202,42.8518056,41.4953613,0.011,0.420
12033332313000,41.3685636,43.4289551,0.187,0.385
12033330321113,42.2691790,43.2312012,0.187,0.368
12033332022131,41.5990125,42.3522949,-0.034,0.362
12122220232212,42.0737617,45.4064941,0.279,0.362
12033323133301,41.5661414,42.1325684,-0.758,0.283
12033330220311,42.2203813,42.3522949,0.536,0.378
12033330303211,42.3504246,43.1433105,-0.383,0.283
12033333100323,41.9104530,44.4177246,0.402,0.416
12033321122101,42.6743581,41.6052246,0.054,0.575
12033332111120,41.9921597,43.5168457,0.096,0.486
12033330232003,42.1389679,42.5720215,0.716,0.372
12033330320200,42.2203813,42.9016113,0.063,0.368
12033330332033,42.1063732,43.3190918,0.747,0.365
12033330312300,42.3504246,43.3410645,-0.443,0.333
12033333031221,41.6647045,44.1540527,0.563,0.406
12033330221223,42.1715458,42.3962402,0.781,0.335
12033321313300,42.3504246,42.1105957,0.411,0.351
12033321300302,42.4639923,41.5832520,-0.039,0.353
12033332111002,42.0084885,43.4289551,-0.135,0.399
12033321331030,42.2529173,42.0666504,0.806,0.403
12033333112023,41.8450121,44.6813965,0.589,0.396
12033330312102,42.3991216,43.3410645,0.155,0.321
12033331311300,42.4801994,44.9230957,0.281,0.404
12033331223101,42.1552589,43.8903809,0.453,0.383
12033323101303,41.9431482,41.7810059,0.729,0.413
12033332133323,41.5168034,43.5388184,-0.027,0.426
12033331231010,42.2854365,44.1760254,0.193,0.291
12033333112003,41.8777409,44.6813965,0.893,0.431
12033331232201,42.0900695,43.9782715,0.163,0.382
12033331222110,42.1552589,43.7365723,0.091,0.309
12033321311330,42.4477809,42.1545410,-0.227,0.364
12033330301031,42.5126012,43.1433105,0.716,0.365
12033331330203,42.2041070,44.6813965,0.469,0.359
12033330233110,42.1552589,42.8576660,0.264,0.367
12033321012030,42.9001121,41.1877441,0.186,0.401
12033321312303,42.3341839,41.9567871,0.177,0.344
12033330221102,42.2691790,42.4621582,0.332,0.372
12033333030033,41.7139296,44.0222168,-0.346,0.365
12033333113013,41.8777409,44.9011230,0.506,0.374
12033333130322,41.6482878,44.7473145,1.142,0.411
12033323301010,41.5003491,41.7150879,0.712,0.392
12033333102122,41.8450121,44.3957520,0.190,0.313
12033333110102,42.0084885,44.7473145,0.708,0.382
12033331233033,42.1063732,44.1979980,0.235,0.348
12033330230002,42.2691790,42.5500488,0.261,0.372
12033332313202,41.2860619,43.4289551,0.302,0.395
12033321332212,42.0737617,41.8908691,0.494,0.370
12033321000113,43.0448049,40.9460449,-0.405,0.539
12033321310211,42.4801994,41.9128418,0.242,0.380
12033330221232,42.1715458,42.4182129,0.392,0.365
12033330330222,42.1715458,43.2531738,-0.634,0.297
12033321012231,42.8356950,41.2097168,0.348,0.414
12033321132303,42.5935321,41.9567871,0.260,0.375
12122220223223,42.0411335,45.2087402,1.106,0.403
12033321132201,42.6097057,41.8688965,0.249,0.366
12033333113222,41.7795043,44.8352051,1.003,0.415
12033333032120,41.5990125,44.0441895,0.280,0.381
12033330033122,42.6258751,42.8137207,-0.185,0.348
12033321331021,42.2529173,42.0446777,0.663,0.411
12122222020112,41.7467253,45.1428223,0.887,0.370
12033321313110,42.4153456,42.1545410,0.524,0.352
12122222030003,41.7467253,45.3845215,0.562,0.300
12033330320322,42.1715458,42.9895020,0.804,0.388
12033333031021,41.7303295,44.1540527,0.176,0.293
12033330321003,42.2691790,43.0993652,0.813,0.429
12033333202233,41.2530319,43.6706543,0.416,0.402
12122222102121,41.8613786,45.8239746,-0.029,0.350
12033330211333,42.4315653,42.8796387,-0.313,0.299
12033330213313,42.3341839,42.8796387,0.279,0.344
12033330331202,42.2041070,43.4289551,0.119,0.391
12033332022022,41.5825791,42.1984863,0.153,0.387
12033331221133,42.2366514,43.9343262,0.257,0.376
12033330312320,42.3179389,43.3410645,0.399,0.375
12033330202103,42.3991216,42.3083496,0.187,0.351
12033332312000,41.3685636,43.2531738,-0.226,0.362
12033330321220,42.1878285,43.0773926,0.126,0.379
12033321131223,42.6905106,42.0446777,0.666,0.378
12033330233220,42.0574497,42.7258301,-0.031,0.378
12033330031002,42.7873380,42.7258301,0.718,0.424
12033321131203,42.7228032,42.0446777,1.227,0.366
12033333330111,41.2365107,44.8132324,0.812,0.379
12122222010300,41.9594896,45.4504395,0.935,0.396
12033321131201,42.7389432,42.0446777,0.272,0.378
12033330330120,42.2529173,43.3410645,0.447,0.369
12033333010332,41.9104530,44.0881348,0.065,0.378
12033321001012,43.0448049,41.0119629,-0.060,0.333
12033323111101,42.0248131,42.1325684,0.151,0.385
12033330332131,42.1226726,43.4069824,0.138,0.355
12122222200213,41.4180145,45.0769043,-0.043,0.436
12033330203222,42.3016898,42.3742676,0.155,0.431
12033330323001,42.1552589,43.0993652,-0.040,0.417
12033332002313,41.8122666,42.3522949,0.425,0.314
12033323112123,41.8450121,41.9567871,-0.240,0.379
12033333132012,41.6154418,44.7033691,-0.158,0.397
12033331233003,42.1389679,44.1540527,0.173,0.371
12033332122112,41.6154418,43.0334473,0.108,0.368
12033333011300,41.9594896,44.2199707,1.137,0.394
12033321010222,42.9483809,41.1437988,-0.126,0.375
12033323121032,41.7139296,41.7150879,0.994,0.420
12033331223310,42.0900695,43.9123535,0.216,0.358
12122220232213,42.0737617,45.4284668,0.409,0.372
12033332101000,42.0248131,43.0773926,-0.078,0.372
12033330221021,42.2529173,42.3962402,-0.139,0.357
12033321303033,42.3666611,41.7370605,0.023,0.348
12033330220200,42.2203813,42.1984863,0.655,0.328
12033323121122,41.7139296,41.7590332,0.765,0.399
12033303230000,43.3171844,41.1437988,-0.892,0.302
12033321333131,42.1226726,42.1765137,0.244,0.367
12033333010311,41.9594896,44.1101074,-0.029,0.404
12033302321322,43.2051753,40.3527832,-0.254,0.358
12122222021112,41.7467253,45.3186035,1.052,0.394
12033321311100,42.5449861,42.1105957,-0.044,0.371
12033330230003,42.2691790,42.5720215,0.277,0.385
12033323110332,41.9104530,41.9787598,0.550,0.386
12033323121121,41.7303295,41.7810059,0.120,0.397
12033321132112,42.6582013,41.9787598,-0.118,0.405
12033302333132,43.1410776,40.7482910,-0.161,0.332
12122222112313,41.8122666,46.2194824,-0.512,0.366
12033321123103,42.6582013,41.7810059,-0.056,0.360
12033330211031,42.5126012,42.7917480,0.297,0.398
12033332311030,41.4674278,43.4729004,0.591,0.387
12033333210213,41.4180145,44.0222168,-0.060,0.280
12033321132330,42.5773543,41.9787598,0.142,0.362
12033332023233,41.5168034,42.4401855,-0.215,0.313
12033330011001,43.0608608,42.7478027,0.822,0.429
12033330232310,42.0900695,42.6818848,0.672,0.396
12033323110030,41.9921597,41.8908691,0.297,0.391
12033333310011,41.5003491,44.7253418,0.195,0.380
12122222011303,41.9431482,45.6481934,-0.284,0.344
12033332031212,41.6811170,42.7697754,0.477,0.387
12033333010030,41.9921597,44.0002441,0.858,0.394
12033302302002,43.4289874,40.0891113,-0.346,0.333
12033321121211,42.7389432,41.7370605,-0.079,0.416
12033321132212,42.5935321,41.8908691,0.355,0.387
12033332310002,41.4838905,43.2531738,-0.513,0.377
12033330222112,42.1389679,42.3303223,0.707,0.375
12122222120121,41.7303295,45.8239746,0.525,0.362
12033321310012,42.5287958,41.8908691,0.742,0.405
12033331233233,42.0411335,44.1979980,-0.057,0.401
12033323113313,41.8122666,42.1765137,-0.134,0.280
12033330233301,42.0900695,42.8356934,0.238,0.390
12033332123122,41.5825791,43.1652832,0.056,0.359
12033330212230,42.3179389,42.5939941,0.907,0.364
12033330221010,42.2854365,42.4182129,-0.095,0.379
12033333022202,41.5496996,43.6047363,-0.019,0.385
12033333011202,41.9431482,44.1320801,0.596,0.383
12033333132022,41.5825791,44.6594238,0.148,0.382
12033302213123,43.3970647,40.0231934,0.855,0.464
12033333311332,41.3850514,44.9670410,0.560,0.407
12122222100002,42.0084885,45.7141113,0.550,0.347
12122222310210,41.4344898,46.1096191,-0.427,0.309
12033321331013,42.2691790,42.0886230,0.648,0.355
12033321132213,42.5935321,41.9128418,0.030,0.373
12122222022002,41.6154418,45.0109863,-0.054,0.377
12033321123321,42.5773543,41.7810059,-0.253,0.383
12033332121212,41.6811170,43.1213379,-0.008,0.403
12033321120100,42.8034612,41.5832520,0.167,0.375
12033321331301,42.2203813,42.1325684,-0.086,0.375
12033333311130,41.4674278,44.9670410,0.346,0.398
12033321000111,43.0608608,40.9460449,0.142,0.493
12033332032021,41.5990125,42.5720215,-0.035,0.296
12033330302230,42.3179389,42.9455566,0.007,0.375
12033321012003,42.9162059,41.1657715,-0.221,0.439
12033321030111,42.8034612,41.2976074,0.116,0.391
12033332313210,41.3025706,43.4729004,0.239,0.388
12033321012032,42.8840141,41.1877441,0.352,0.411
12033303202321,43.3491491,40.9020996,-0.957,0.302
12033330330300,42.2203813,43.3410645,-0.372,0.351
12033303202212,43.3651252,40.8361816,-0.702,0.319
12033302333200,43.1250426,40.6164551,0.721,0.486
12033321312223,42.3016898,41.8688965,0.258,0.362
12033321120222,42.6905106,41.4953613,-0.146,0.439
12033333011333,41.9104530,44.2858887,-0.562,0.383
12033302333103,43.1731348,40.7263184,0.166,0.397
12033331313211,42.3504246,44.9011230,0.009,0.412
12033303202300,43.3810971,40.8801270,-0.340,0.391
12033331332303,42.0737617,44.7692871,0.814,0.564
12033331223113,42.1389679,43.9343262,0.251,0.361
12033331301220,42.4477809,44.4836426,0.767,0.397
12033302331323,43.2051753,40.7263184,-0.054,0.328
12033330230301,42.2203813,42.6599121,0.456,0.328
12033333213212,41.2860619,44.1760254,0.359,0.370
12033330313223,42.3016898,43.4509277,0.128,0.380
12033330313220,42.3179389,43.4289551,0.659,0.380
12033330223103,42.1389679,42.4841309,0.417,0.370
12033323112100,41.8940990,41.9348145,-0.440,0.402
12033330220210,42.2203813,42.2424316,0.009,0.370
12033330323220,42.0574497,43.0773926,0.375,0.370
12033333103033,41.8450121,44.5495605,0.705,0.368
12033323112001,41.8940990,41.8688965,0.136,0.388
12033321301333,42.4315653,41.8249512,0.347,0.367
12033302333013,43.1731348,40.6823730,-0.297,0.307
12122222200210,41.4344898,45.0549316,-0.906,0.426
12033321003131,42.9001121,41.1218262,0.048,0.458
12033330202303,42.3341839,42.3083496,0.575,0.376
12033321301301,42.4801994,41.7810059,0.184,0.396
12033333213000,41.3685636,44.1320801,1.010,0.432
12122222100300,41.9594896,45.8020020,0.467,0.354
12033330321333,42.1715458,43.2312012,-0.176,0.353
12033330202023,42.3666611,42.2204590,-0.593,0.317
12033333131201,41.6975254,44.8571777,1.139,0.374
12122222022221,41.5332536,45.0329590,1.230,0.394
12033333133001,41.6318669,44.8571777,-0.307,0.412
12033321121320,42.7066590,41.7590332,-0.144,0.485
12122222120312,41.6811170,45.8459473,0.544,0.375
12033321303121,42.3828935,41.7810059,0.259,0.349
12033331230002,42.2691790,43.9562988,0.658,0.404
12033330232001,42.1552589,42.5720215,-0.117,0.365
12033332032030,41.5990125,42.5939941,-0.008,0.293
12033330202133,42.3666611,42.3522949,0.484,0.382
12033330231313,42.2041070,42.8796387,0.809,0.350
12033333133033,41.5825791,44.9011230,0.513,0.411
12033333301011,41.5003491,44.5495605,0.528,0.412
12033330212322,42.3016898,42.6379395,0.557,0.393
12033321311233,42.4315653,42.0886230,0.180,0.386
12033321131233,42.6905106,42.0886230,0.299,0.398
12033321010121,43.0287447,41.2536621,-0.041,0.345
12033321331133,42.2366514,42.1765137,0.449,0.376
12033330331233,42.1715458,43.4948730,0.196,0.362
12033333310032,41.4509609,44.7033691,-0.251,0.368
12033302333032,43.1410776,40.6604004,0.094,0.497
12033331223302,42.0737617,43.8684082,0.247,0.385
12033323101320,41.9268027,41.7590332,0.669,0.437
12033323133131,41.5990125,42.1765137,-0.050,0.365
12033332312020,41.3355755,43.2531738,0.310,0.388
12033330202000,42.4153456,42.1984863,0.071,0.359
12122222122313,41.5496996,45.8679199,0.857,0.366
12033330231000,42.2854365,42.7258301,0.548,0.404
12033302333001,43.1891572,40.6384277,0.316,0.424
12033323131222,41.6482878,42.0227051,0.911,0.387
12033330213321,42.3179389,42.8356934,-0.392,0.351
12033333312332,41.2530319,44.7912598,0.767,0.410
12033323111013,42.0084885,42.0886230,0.005,0.390
12033321011020,43.0287447,41.3195801,-0.334,0.308
12033333101130,41.9921597,44.6154785,0.188,0.320
12033330220101,42.2854365,42.3083496,0.383,0.374
12033332123013,41.6154418,43.1433105,-0.120,0.365
12033330202213,42.3341839,42.2644043,0.971,0.390
12033330312103,42.3991216,43.3630371,-0.210,0.304
12033330231013,42.2691790,42.7917480,0.320,0.364
12122222010033,41.9758267,45.4284668,1.229,0.382
12033330233012,42.1389679,42.7697754,0.214,0.356
12033333010130,41.9921597,44.0881348,1.045,0.363
12033321333230,42.0574497,42.0666504,-0.030,0.390
12033321000131,43.0287447,40.9460449,0.466,0.466
12033302312003,43.4289874,40.4626465,-0.356,0.303
12033330232210,42.0900695,42.5939941,-0.141,0.353
12033330323103,42.1389679,43.1872559,-0.520,0.305
12033332023221,41.5332536,42.3962402,-0.229,0.297
12033321001200,42.9966118,40.9680176,0.445,0.427
12033331212322,42.3016898,44.0441895,0.260,0.277
12033330223132,42.1063732,42.5061035,0.159,0.374
12033330230310,42.2203813,42.6818848,0.519,0.405
12033333010000,42.0248131,43.9562988,0.205,0.369
12033333312312,41.2860619,44.7912598,0.904,0.383
12033332031223,41.6482878,42.7478027,0.727,0.334
12033333313031,41.3355755,44.9011230,0.746,0.397
12033321120202,42.7228032,41.4953613,0.247,0.399
12122222021000,41.7631169,45.1867676,0.914,0.390
12033323123023,41.5825791,41.6931152,0.018,0.389
12033332101121,41.9921597,43.1872559,-0.155,0.310
12033302331222,43.2051753,40.6164551,0.105,0.546
12033321301232,42.4315653,41.7150879,0.580,0.393
12122222031223,41.6482878,45.5603027,0.824,0.376
12033321102230,42.8356950,41.5393066,0.083,0.323
12033331301233,42.4315653,44.5495605,0.492,0.369
12033321332312,42.0737617,41.9787598,0.251,0.407
12033332001110,42.0248131,42.5061035,-0.421,0.323
12033321132320,42.5773543,41.9348145,0.185,0.381
12033331330232,42.1715458,44.7033691,0.460,0.392
12033331330200,42.2203813,44.6594238,-0.158,0.305
12033323132021,41.5990125,41.8688965,-0.640,0.326
12033330213303,42.3341839,42.8356934,-0.290,0.339
12033333302030,41.3355755,44.3518066,0.325,0.333
12033333210301,41.4344898,44.0661621,-0.138,0.291
12122222311013,41.4838905,46.3073730,-0.459,0.284
12033333011331,41.9268027,44.2858887,0.338,0.395
12033323133123,41.5825791,42.1325684,-0.148,0.355
12122220221321,42.1878285,45.2966309,-0.656,0.408
12033332023310,41.5661414,42.5061035,-0.009,0.334
12122222131201,41.6975254,46.2634277,0.244,0.409
12033330231032,42.2366514,42.7697754,0.637,0.352
12033321123220,42.5773543,41.6711426,-0.306,0.360
12122222103211,41.8286415,45.9558105,0.335,0.411
12122222103103,41.8777409,45.9997559,-0.595,0.353
12033303222212,43.1090035,40.8361816,-0.381,0.319
12033330323300,42.0900695,43.1652832,0.760,0.349
12033303230021,43.2852028,41.1657715,-0.663,0.302
12033330231301,42.2203813,42.8356934,0.719,0.368
12033323133200,41.5661414,42.0227051,0.003,0.327
12122222021322,41.6482878,45.2746582,0.288,0.299
12033330033231,42.5773543,42.7917480,0.121,0.345
12033333011303,41.9431482,44.2419434,0.417,0.389
12033333000123,41.9758267,43.7145996,-0.760,0.340
12033333103102,41.8777409,44.5715332,0.392,0.374
12122222010100,42.0248131,45.4504395,-0.600,0.347
12033330220220,42.1878285,42.1984863,0.195,0.387
12033330223311,42.0900695,42.5280762,-0.069,0.381
12033321312201,42.3504246,41.8688965,0.601,0.361
12033332000102,42.0084885,42.2863770,-0.080,0.383
12033330223232,42.0411335,42.4182129,-0.607,0.301
12033330321211,42.2203813,43.1433105,-0.436,0.378
12033330232133,42.1063732,42.7038574,0.843,0.385
12122222022230,41.5332536,45.0549316,0.510,0.397
12122222011030,41.9921597,45.5822754,-0.155,0.353
12033332133213,41.5496996,43.4948730,0.210,0.372
12033330221020,42.2529173,42.3742676,0.123,0.370
12033330202230,42.3179389,42.2424316,0.554,0.313
12033303230013,43.3011957,41.2097168,-0.456,0.302
12033330233120,42.1226726,42.8137207,-0.019,0.385
12033333131323,41.6482878,44.9450684,-0.207,0.403
12122222200013,41.4838905,45.0769043,-0.025,0.396
12122222123313,41.5496996,46.0437012,0.991,0.381
12033331220332,42.1715458,43.7365723,0.465,0.355
12033333110302,41.9431482,44.7473145,0.809,0.390
12033331123212,42.5935321,44.5275879,0.532,0.363
